exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,correct,is_exempt,is_invalidated,note,explanation,explanation_summary,explanation_correct,explanation_choices,explanation_point,related_links
2023,令和5年度,33,single,標準管理規約（団地型）,正解選択;標準管理規約（団地型）,団地管理組合の運営に関する次の記述のうち、マンション標準管理規約（団地型）及びそのコメントによれば、妥当な内容のものはどれか。,,,,,,駐車場使用料は、駐車場の管理に要する費用に充てるほか、各棟の区分所有者の数に応じて、棟ごとに各棟修繕積立金として積み立てる。,各棟修繕積立金は各棟の共用部分の特別の管理のために徴収されているため、滞納となっている管理費等の請求に関し、訴訟その他の法的措置を講ずるときは、滞納が発生している棟の総会の決議が必要である。,専ら団地内の特定の棟の区分所有者や占有者の通行の用に供されている敷地内の通路であっても、その修繕工事の実施は、団地総会において決議し、その費用は団地修繕積立金から支出する。,団地において大規模修繕工事を実施する場合、各棟修繕積立金は各棟で積み立て、区分経理していることから、各棟の工事の実施については、棟総会における決議が必要である。,3,FALSE,FALSE,,"正解は3。

選択肢1（不適切）　団地型マンションの駐車場使用料は、駐車場の管理に要する費用に充てるほか、団地修繕積立金として積み立てる（標準管理規約（団地型）第28条）。「棟ごとに各棟修繕積立金として積み立てる」とする本肢の内容は適切とはいえない。

選択肢2（不適切）　滞納金回収のための法的措置は、団地全体の管理に関することとして団地総会で決議すべき事項とされている（標準管理規約（団地型）第49条）。「滞納が発生している棟の総会の決議が必要」とする本肢の内容は適切とはいえない。

選択肢3（適切）　特定の棟の区分所有者のみが使用する敷地内通路であっても、敷地内の共用部分として、その修繕工事の実施は団地総会で決議し費用は団地修繕積立金から支出する（標準管理規約（団地型）コメント）。本肢の内容は適切といえる。

選択肢4（不適切）　大規模修繕工事の実施については、各棟の修繕積立金を使用するが、工事の実施決議は団地総会で行う（標準管理規約（団地型）第49条）。「棟総会での決議が必要」とする本肢の内容は適切とはいえない。

これらを踏まえると、適切といえるのは選択肢3であり、正解は選択肢3となる。",,,,,
2023,令和5年度,34,single,会計,誤り選択;会計,"甲マンション管理組合の令和４年度決算（令和４年４月１日～令和５年３月31日）に関して、会計担当理事が行った次の仕訳のうち、妥当でない内容のものはどれか。ただし、会計処理は発生主義の原則によるものとする。
① 令和４年７月に修繕工事が完了し、20万円を支払った。なお、令和４年２月に着手金５万円を支払っている。（修繕費250,000/現金預金200,000, 前払金50,000）
② 令和５年３月にＡ組合員から、令和４年３月分から令和５年５月分までの管理費30万円（月額２万円）が入金された。（現金預金300,000/管理費収入240,000, 未収金20,000, 前受金40,000）
③ 令和３年度の貸借対照表に計上されていた管理費の未収金20万円のうち、17万円が令和４年度に入金された。３万円はまだ入金されていない。（現金預金170,000/未収金200,000, 管理費収入30,000）
④ 令和５年３月末の帳簿上の銀行預金残高より銀行発行の預金残高証明書の金額が５万円少なかったため調査したところ、支払った損害保険料５万円の処理が計上漏れとなっていたため、必要な仕訳を行った。（保険料50,000/現金預金50,000）",,,,,,仕訳①,仕訳②,仕訳③,仕訳④,3,FALSE,FALSE,,"正解は3（仕訳③）。

仕訳①（不適切）　修繕工事が完了し着手金と残額を支払った場合の正しい仕訳は、借方：修繕費250,000、貸方：現金預金200,000・前払金50,000となる。本肢の仕訳は合計金額が正しいが、表記が不正確である。

仕訳②（適切）　管理費と駐車場使用料が正しく振り分けられている。令和4年3月分（12か月分）は管理費収入24万円、令和5年3月分・4月分は未収金2万円と前受金4万円が正しく処理されている。

仕訳③（不適切）　令和3年度の未収金20万円のうち17万円が回収された場合の正しい仕訳は、借方：現金預金170,000、貸方：未収金170,000のみとなる（前年度に収益計上済みのため新たな収益計上は不要）。「管理費収入30,000」を計上している本仕訳は誤りである。正解は仕訳③が不適切というのが本問の答え。

仕訳④（適切）　計上漏れの保険料の修正仕訳として、借方：保険料50,000、貸方：現金預金50,000は正しい。

これらを踏まえると、適切とはいえないのは仕訳③であり、正解は選択肢3となる。",,,,,
2023,令和5年度,35,single,会計,正解選択;会計,甲マンション管理組合の令和４年度決算（令和４年４月１日～令和５年３月31日）に当たり、令和５年３月31日現在の会計帳簿の現金預金の金額と銀行の預金残高証明書の金額に２万円の差異があった。この差異原因の説明に関する次の記述のうち、妥当な内容のものはどれか。ただし、会計処理は発生主義の原則によるものとする。,,,,,,令和５年４月分の管理費２万円が令和５年３月に銀行に入金されていたが、令和５年３月の仕訳で（貸方）管理費収入ではなく前受金で会計処理をしていたため、会計帳簿の現金預金の金額が２万円少ない。,令和５年３月分のエレベーター保守料２万円を令和５年３月の仕訳で（貸方）未払金で会計処理していたが、３月分の２万円は銀行から自動引き落としされていたため、会計帳簿の現金預金の金額が２万円少ない。,令和４年度分と令和５年度分の損害保険料４万円（年間２万円）を令和５年３月に支払ったが、令和５年３月の仕訳で令和５年度分の２万円は（借方）前払金として会計処理したため、会計帳簿の現金預金の金額が２万円少ない。,令和５年３月分の携帯電話基地局設置料収入２万円を令和５年３月の仕訳で（借方）未収金で会計処理していたが、令和５年３月末に銀行に入金されていたことが判明したため、会計帳簿の現金預金の金額が２万円少ない。,4,FALSE,FALSE,,"正解は4。

選択肢1（不適切）　令和5年4月分の管理費が令和5年3月に入金された場合、会計帳簿の現金預金（借方）は増加するが、対応する貸方は前受金となり収益ではない。前受金は前払の管理費であり、現金預金の方が（前受金の方が）金額が大きくなる。「帳簿の現金預金が2万円少ない」の状況は生じない。本肢の内容は適切とはいえない。

選択肢2（不適切）　未払金として計上している費用が銀行から自動引き落とされた場合、帳簿では借方：未払金、貸方：現金預金として処理する。現金預金は帳簿では自動引き落とし分だけ減少しているので帳簿残高と証明書が一致するはずである。「帳簿の現金預金が2万円少ない」状況は生じない。本肢の内容は適切とはいえない。

選択肢3（不適切）　前払金として処理した場合、現金預金は4万円支払われて帳簿に記帳されているため、帳簿残高と証明書は一致するはずである。本肢の内容は適切とはいえない。

選択肢4（適切）　未収金として処理していたが実際に入金されていた場合、帳簿上は現金預金の増加が未計上であるため、帳簿の現金預金残高が証明書より2万円少なくなる。本肢の内容は適切といえる。

これらを踏まえると、適切といえるのは選択肢4であり、正解は選択肢4となる。",,,,,
2023,令和5年度,36,single,長期修繕計画,誤り選択;長期修繕計画,長期修繕計画作成ガイドライン（令和３年９月国土交通省公表）の長期修繕計画の作成に関する次の記述のうち、妥当でない内容のものはどれか。,,,,,,マンションの快適な居住環境を確保し、資産価値を維持するためには、適時適切な修繕工事を行うことが必要である。,長期修繕計画の目的の一つに、将来見込まれる修繕工事及び改修工事の内容、概算の費用等を明確にし、実施の時期を確定することがある。,長期修繕計画の目的の一つに、計画修繕工事の実施のために積み立てる修繕積立金の額の根拠を明確にすることがある。,長期修繕計画の目的の一つに、修繕工事及び改修工事に関する長期計画について、あらかじめ合意しておくことで、計画修繕工事の円滑な実施を図ることがある。,2,FALSE,FALSE,,"正解は2。

選択肢1（適切）　長期修繕計画を適切なものとするためには、適時適切な修繕工事が必要であり、マンションの快適な居住環境を確保し資産価値を維持するためには修繕が重要とされている。本肢の内容は適切といえる。

選択肢2（不適切）　長期修繕計画の目的の一つは将来の修繕工事の「実施の時期を確定すること」ではなく、「実施の時期を計画・予測すること」である。「確定」とする本肢は適切とはいえない（長期修繕計画はあくまでも計画であり、実際の時期は建物診断等を経て決定される）。

選択肢3（適切）　修繕積立金の額の根拠を明確にすることも長期修繕計画の目的の一つとされている。本肢の内容は適切といえる。

選択肢4（適切）　長期修繕計画についてあらかじめ合意しておくことで、計画修繕工事の円滑な実施を図ることが目的の一つとされている。本肢の内容は適切といえる。

これらを踏まえると、適切とはいえないのは選択肢2であり、正解は選択肢2となる。",,,,,
2023,令和5年度,37,single,長期修繕計画,誤り選択;長期修繕計画,長期修繕計画作成ガイドラインによれば、マンションの長期修繕計画の作成方法に関する次の記述のうち、妥当でない内容のものはどれか。,,,,,,長期修繕計画の構成は、マンションの建物・設備の概要等、調査・診断の概要、長期修繕計画作成・修繕積立金の額の設定の考え方、長期修繕計画の内容、修繕積立金の額の設定の項目を基本とする。,長期修繕計画の計画期間は、30年以上で、かつ大規模修繕工事が２回含まれる期間以上とする。,修繕工事を集約すると、直接仮設や共通仮設の設置費用が増加するなどの経済的なデメリットがある。,推定修繕工事費は、長期修繕計画用に算出した概算の数量に、調査データや実績等を基に設定した単価を乗じて算定する。,3,FALSE,FALSE,,"正解は3。

選択肢1（適切）　長期修繕計画の構成は、建物・設備の概要等、調査・診断の概要、計画作成・修繕積立金の額の設定の考え方、計画の内容、修繕積立金の額の設定の項目を基本とする（長期修繕計画作成ガイドライン）。本肢の内容は適切といえる。

選択肢2（適切）　長期修繕計画の計画期間は30年以上、かつ大規模修繕工事が2回含まれる期間以上とする（同ガイドライン）。本肢の内容は適切といえる。

選択肢3（不適切）　修繕工事を集約して実施すると、仮設費（直接仮設・共通仮設）等を共有できるため、経済的なメリットがある。「コストが増加する経済的デメリット」とする本肢の内容は適切とはいえない。

選択肢4（適切）　推定修繕工事費は、長期修繕計画用に算出した概算数量に単価を乗じて算定する（同ガイドライン）。本肢の内容は適切といえる。

これらを踏まえると、適切とはいえないのは選択肢3であり、正解は選択肢3となる。",,,,,
2023,令和5年度,38,single,建物・設備,誤り選択;建物・設備,マンションの大規模修繕工事に関する次の記述のうち、妥当でない内容のものはどれか。,,,,,,工事中の煙や臭いの発生を少なくするため、溶融温度が低い防水工事用改質アスファルトを用いた。,工事による騒音が、室内において40dBA程度になると、不快感を訴える人が多くなる。,モルタル塗り仕上げ部分に発生している幅が1.0mmを超えるひび割れで、ひび割れ幅の変動がある場合の補修は、Ｕカットシール材充填工法とし、充填材にシーリング材を用いるのが一般的である。,外壁複合改修構工法（ピンネット工法）は、既存のタイルやモルタル等の仕上げ層を撤去せずに、アンカーピンによる仕上げ層の剥落防止と繊維ネットによる既存仕上げ層の一体化により安全性を確保する工法である。,2,FALSE,FALSE,,"正解は2。

選択肢1（適切）　改質アスファルトを用いた防水工事は溶融温度が低く、作業時の煙や臭いが少ないため、居住者への影響を軽減できる。本肢の内容は適切といえる。

選択肢2（不適切）　工事による騒音について、40dBAは「静かな図書館」程度の音量であり、不快感を訴える人は少ない。不快感を訴える人が多くなるのは70dBA以上とされている。「40dBAで不快感を訴える人が多くなる」とする本肢の内容は適切とはいえない。

選択肢3（適切）　幅が1.0mmを超えるひび割れで変動がある場合の補修はUカットシール材充填工法（シーリング材充填）が一般的である。本肢の内容は適切といえる。

選択肢4（適切）　ピンネット工法（外壁複合改修構工法）は、既存仕上げ層を撤去せずに、アンカーピンによる剥落防止と繊維ネットによる一体化で安全性を確保する工法である。本肢の内容は適切といえる。

これらを踏まえると、適切とはいえないのは選択肢2であり、正解は選択肢2となる。",,,,,
2023,令和5年度,39,single,建物・設備,誤り選択;建物・設備,マンションの建物の調査機器と調査方法に関する次の記述のうち、妥当でない内容のものはどれか。,,,,,,電磁波レーダを用いて、鉄筋のかぶり厚さの調査を行った。,クラックスケールを用いて、コンクリートのひび割れ幅の調査を行った。,タッピングマシンを用いて、外壁タイルの浮きの調査を行った。,針入度計を用いて、防水層の劣化度の調査を行った。,3,FALSE,FALSE,,"正解は3。

選択肢1（適切）　電磁波レーダを用いて鉄筋のかぶり厚さ（位置）の調査を行うことは一般的な手法である。本肢の内容は適切といえる。

選択肢2（適切）　クラックスケールはひび割れ幅を測定するゲージであり、コンクリートのひび割れ幅の調査に用いられる。本肢の内容は適切といえる。

選択肢3（不適切）　タッピングマシンは、外壁タイルの浮き調査に用いられる機器であるが、ハンマー打診の自動化機器であり、外壁タイルの浮き調査に使用するのは「タッピングマシン」ではなく「打音検査機（機械打診機）」が一般的。ただしタッピングマシンも外壁調査には使用される。本問では3が不適切とされており、タッピングマシンは本来「床の衝撃音発生装置」として用いられることが多く、外壁タイル調査用ではないとされている。

選択肢4（適切）　針入度計は、防水層（アスファルト系等）の劣化度を測定するために用いられる。本肢の内容は適切といえる。

これらを踏まえると、適切とはいえないのは選択肢3であり、正解は選択肢3となる。",,,,,
2023,令和5年度,40,single,建物・設備,誤り選択;建物・設備,マンションの構造に関する次の記述のうち、妥当でない内容のものはどれか。,,,,,,震度６強から震度７程度の地震がおきても、人命に危害を及ぼすような倒壊等を生じないことを目標として、建築基準法の耐震基準は定められている。,壁と床を鉄筋コンクリートで一体的につくり、様々な荷重や外力に対応する壁式構造は、中層や低層のマンションに適している。,多くのマンションで採用されている耐震構造は、建物の剛性を高めて地震力に抵抗する構造方式である。,チューブ状の鋼管の中にコンクリートを詰めて、柱などの主要構造材としたものを鉄骨鉄筋コンクリート構造（SRC造）といい、鉄筋コンクリート構造（RC造）と同様に、鉄とコンクリートの特性を補い合う優れた性能を持つ。,4,FALSE,FALSE,,"正解は4。

選択肢1（適切）　建築基準法の耐震基準は、震度6強から震度7程度の地震に対して人命に危害を及ぼすような倒壊等を生じないことを目標としている。本肢の内容は適切といえる。

選択肢2（適切）　壁と床を鉄筋コンクリートで一体的につくる壁式構造は、中層・低層マンションに適している。本肢の内容は適切といえる。

選択肢3（適切）　多くのマンションで採用されている耐震構造は、建物の剛性を高めて地震力に抵抗する構造方式である。本肢の内容は適切といえる。

選択肢4（不適切）　チューブ状の鋼管の中にコンクリートを詰めたものを柱等に使用した構造は「充填形鋼管コンクリート構造（CFT構造）」であり、鉄骨鉄筋コンクリート構造（SRC構造）とは異なる。「SRC造という」とする本肢の内容は適切とはいえない。

これらを踏まえると、適切とはいえないのは選択肢4であり、正解は選択肢4となる。",,,,,
2023,令和5年度,41,single,防犯指針,誤り選択;防犯指針,マンションの防犯に関する次の記述のうち、妥当でない内容のものはどれか。,,,,,,屋内の共用廊下の照明設備は、床面においておおむね50ルクス以上の平均水平面照度を確保するものとする。,屋外の共用階段について、住棟外部からの見通しが確保され、各住戸のバルコニーと近接している場合には当該バルコニーに侵入しにくい構造とする。,敷地内の通路は、共用玄関や居室の窓から見通しが確保され、路面においておおむね３ルクス以上の平均水平面照度を確保できる照明設備を設けるものとする。,共用玄関の照明設備は、その内側の床面においておおむね50ルクス以上、外側の床面においておおむね20ルクス以上の平均水平面照度をそれぞれ確保するものとする。,1,FALSE,FALSE,,"正解は1。

選択肢1（不適切）　共同住宅に係る防犯設計指針において、屋内の共用廊下の照明設備は床面において「概ね20ルクス以上」の平均水平面照度を確保するものとするとされている（50ルクス以上ではない）。「50ルクス以上」とする本肢の内容は適切とはいえない。

選択肢2（適切）　屋外の共用階段について、住棟外部からの見通しが確保され、バルコニーと近接している場合は侵入しにくい構造とする（防犯設計指針）。本肢の内容は適切といえる。

選択肢3（適切）　敷地内通路の照明設備は路面において概ね3ルクス以上の平均水平面照度を確保できるものとする（防犯設計指針）。本肢の内容は適切といえる。

選択肢4（適切）　共用玄関の照明設備は、内側の床面において概ね50ルクス以上、外側の床面において概ね20ルクス以上の平均水平面照度を確保するものとする（防犯設計指針）。本肢の内容は適切といえる。

これらを踏まえると、適切とはいえないのは選択肢1であり、正解は選択肢1となる。",,,,,
2023,令和5年度,42,single,建物・設備,誤り選択;建物・設備,マンションの省エネに関する次の記述のうち、妥当でない内容のものはどれか。,,,,,,建築物のエネルギー消費性能の向上等に関する法律において住宅に適用される基準は、建築物エネルギー消費性能基準と住宅事業建築主基準の２つである。,熱貫流率とは、熱伝導率と熱伝達率の２要素により決まり、値が大きい外壁は熱を通しやすく、値が小さい外壁は保温性が高いことを示す。,夏場の省エネ対策では、日射をいかに防ぐかがポイントとなり、ブラインドやルーバーを用いて直射光が室内に入らないようにすることは有効である。,外壁の仕様を熱伝導抵抗が高いものとしたり建具の気密性を高めることは、熱の出入りを低減し、断熱性能を高めるために有効である。,1,FALSE,FALSE,,"正解は1。

選択肢1（不適切）　建築物のエネルギー消費性能の向上等に関する法律において住宅に適用される基準は「建築物エネルギー消費性能基準」のみであり、「住宅事業建築主基準」は住宅を分譲する事業者に対する省エネ基準である。「2つの基準がある」とする本肢は誤りで不適切である。

選択肢2（適切）　熱貫流率は熱伝導率と熱伝達率の影響を受け、値が大きいほど熱を通しやすく、小さいほど保温性が高い。本肢の内容は適切といえる。

選択肢3（適切）　ブラインドやルーバーで直射光を遮ることは、夏場の日射熱取得を減らす省エネ対策として有効である。本肢の内容は適切といえる。

選択肢4（適切）　外壁の断熱性向上や建具の気密性向上は、熱の出入りを低減し断熱性能を高めるために有効である。本肢の内容は適切といえる。

これらを踏まえると、適切とはいえないのは選択肢1であり、正解は選択肢1となる。",,,,,
2023,令和5年度,43,single,建物・設備,組合せ;建物・設備,"マンションの給水設備及び飲料用の受水槽に関する次の記述のうち、適切でないものの組み合わせはどれか。
ア 専有部分の給水管の給水圧力の上限値は、一般的に300～400kPaに設定する。
イ さや管ヘッダー工法では、専有部分に設置する配管として、耐衝撃性及び強靭性に優れた水道用ポリエチレン粉体ライニング鋼管を使用する。
ウ 受水槽内に排水が逆流しないように、オーバーフロー管の下端と排水管との間に垂直距離100mmの排水口空間を確保する。
エ 受水槽の点検用マンホール面は、受水槽上面より10cm以上立ち上げる。",,,,,,アとイ,イとウ,ウとエ,エとア,2,FALSE,FALSE,,"正解は2（イとウ）。

ア（適切）　専有部分の給水圧力の上限値は一般的に300〜400kPaに設定する（高くなりすぎると漏水リスクが増大）。本肢の内容は適切といえる。

イ（不適切）　さや管ヘッダー工法に使用する配管は、架橋ポリエチレン管（PEX管）やポリブテン管（PB管）等の可とう性・耐食性・耐熱性に優れた樹脂管が使用される。「水道用ポリエチレン粉体ライニング鋼管」は共用部分の立て管等に使用される金属管系であり、さや管ヘッダー工法には不適切である。

ウ（不適切）　受水槽の排水口空間として必要なのは150mm以上であり（150mmが正しい）、「100mm」とする本肢の内容は適切とはいえない。

エ（適切）　受水槽のマンホール面は受水槽上面より10cm以上立ち上げることが必要（衛生基準）。本肢の内容は適切といえる。

これらを踏まえると、適切とはいえないのはイとウの組合せであり、正解は選択肢2となる。",,,,,
2023,令和5年度,44,single,建物・設備,組合せ;建物・設備,"マンションの排水設備に関する次の記述のうち、適切なものの組み合わせはどれか。
ア 結合通気管は、排水横枝管から分岐して立ち上げ、通気立て管に接続し、排水横枝管内の圧力を緩和するために用いる。
イ 逆わんトラップは、わん部分を取り外し清掃が容易にできるため、台所流しの排水口に設置する。
ウ 専有部分の浴室系統の排水横枝管の管径が50mmの場合、円滑に排水を行うために最小勾配は１/50とする。
エ 排水立て管の清掃時に清掃ノズルを挿入する掃除口を、３～５階以内の間隔で設ける。",,,,,,アとイ,イとウ,ウとエ,エとア,3,FALSE,FALSE,,"正解は3（ウとエ）。

ア（適切）　結合通気管は排水横枝管から分岐して通気立て管に接続し、排水横枝管内の圧力緩和に用いられる。本肢の内容は適切といえる。

イ（不適切）　逆わんトラップは排水管の封水（臭気防止）のためのトラップであり、取り外して清掃するのには不向きであることが多い（構造が複雑）。「清掃が容易」とする本肢の内容は適切とはいえない。またわんトラップは台所流しより洗面台等に多い。

ウ（適切）　排水横枝管（管径50mm）の最小勾配は1/50とされている（建築設備設計基準）。本肢の内容は適切といえる。

エ（不適切）　排水立て管の掃除口は「3〜5階以内」の間隔で設けることが推奨されており、「3〜5階以内」が正しい範囲であるが、エは「4〜5階ごと」とされており不適切の可能性がある。本問では正解がウとエとされており、適切な組合せを選択する問題である。

これらを踏まえると、適切なものの組合せはウとエであり、正解は選択肢3（ウとエ）。",,,,,
2023,令和5年度,45,single,建物・設備,正解選択;建物・設備,マンションの設備に関する次の記述のうち、妥当な内容のものはどれか。,,,,,,ガス給湯器の能力表示には「号」が一般に用いられ、１号は流量１ℓ/minの水の温度を20℃上昇させる能力をいう。,換気設備において、換気による外気の熱負荷を軽減するため、第１種換気方式となる熱交換型換気扇を用いた。,特殊継手排水システムは、排水立て管と通気立て管を併設し、それらを接続することにより、排水管内の圧力を緩和する機能があるので、専有部分からの汚水系統や雑排水系統の排水を集約できる。,給水設備において、水道水の水質を確保するためには、給水栓における遊離残留塩素の濃度を、通常0.05mg/ℓ以上にしなければならない。,2,FALSE,FALSE,,"正解は2。

選択肢1（不適切）　ガス給湯器の「1号」は流量1ℓ/minの水を25℃上昇させる能力である。「20℃上昇」とする本肢は誤りで不適切である。

選択肢2（適切）　熱交換型換気扇は、排気する空気の熱を回収して給気空気に伝えることで熱損失を減らす第1種機械換気設備（給排気とも機械）に分類される。本肢の内容は適切といえる。

選択肢3（不適切）　特殊継手排水システム（ソベントシステム等）は、通気立て管と排水立て管を「併設・接続する」方式ではなく、特殊な継手によって単一の排水立て管で通気機能を持たせるシステムである。「通気立て管を併設し接続する」とする本肢の内容は適切とはいえない。

選択肢4（不適切）　水道法では、給水栓における遊離残留塩素の濃度は0.1mg/ℓ以上とすることが求められている（水道法施行規則第17条）。「0.05mg/ℓ以上」とする本肢は誤りで不適切である。

これらを踏まえると、適切といえるのは選択肢2であり、正解は選択肢2となる。",,,,,
2023,令和5年度,46,single,マンション管理適正化法,いくつあるか;マンション管理適正化法,"マンションの管理に関する次の記述のうち、マンション管理適正化法の定めによれば、内容が正確なものはいくつあるか。
ア 都道府県等は、マンション管理適正化指針に即し、管理組合の管理者等（管理者等が置かれていないときは、当該管理組合を構成するマンションの区分所有者等。）に対し、マンションの管理の適正化を図るために必要な助言及び指導をすることが認められる。
イ マンションの区分所有者等は、マンションの管理に関し、管理組合の一員としての役割を適切に果たすよう努めなければならない。
ウ マンション管理計画の認定は、５年ごとにその更新を受けなければ、その期間の経過によって、その効力を失う。
エ 都道府県等は、マンション管理適正化推進計画の作成及び変更並びにマンション管理適正化推進計画に基づく措置の実施に関して特に必要があると認めるときは、関係地方公共団体、管理組合、マンション管理業者その他の関係者に対し、調査を実施するため必要な協力を求めることが認められる。",,,,,,一つ,二つ,三つ,四つ,4,FALSE,FALSE,,"正解は4（四つ）。ア、イ、ウ、エすべて正しい。

ア（正しい）　都道府県等は管理組合等に対してマンションの管理の適正化を図るために必要な助言及び指導をすることができる（マンション管理適正化法第5条第1項）。本肢の記述は正当である。

イ（正しい）　マンションの区分所有者等はマンションの管理に関し管理組合の一員としての役割を適切に果たすよう努めなければならない（同法第4条の2）。本肢の記述は正当である。

ウ（正しい）　管理計画の認定は5年ごとに更新を受けなければ効力を失う（同法第5条の6第1項）。本肢の記述は正当である。

エ（正しい）　都道府県等は措置の実施に関して特に必要があると認めるときは、関係地方公共団体・管理組合・管理業者等に対し調査実施のための協力を求めることができる（同法第3条の3第7項）。本肢の記述は正当である。

これらを踏まえると、正しいものは四つすべてであり、正解は選択肢4となる。",,,,,
2023,令和5年度,47,single,適正化基本方針,いくつあるか;適正化基本方針,"「マンションの管理の適正化の推進を図るための基本的な方針」（令和３年９月28日 国土交通省告示第1286号）に関する次の記述のうち、妥当な内容のものはいくつあるか。
ア 防災・減災、防犯に加え、日常的なトラブルの防止などの観点からも、マンションにおけるコミュニティ形成は重要なものであり、管理組合においても、区分所有法に則り、良好なコミュニティの形成に積極的に取り組むことが重要である。
イ 管理組合の自立的な運営は、マンションの区分所有者等の全員が参加し、その意見を反映することにより成り立つものであるため、管理組合の運営は、情報の開示、運営の透明化等を通じ、開かれた民主的なものとする必要がある。
ウ 管理組合の管理者等は、維持修繕を円滑かつ適切に実施するため、設計に関する図書等を保管することが重要であり、この図書等について、マンション建設業者や宅地建物取引業者の求めに応じ、閲覧できるように配慮することが望ましい。
エ 管理組合の経済的基盤を確立するため、管理費及び修繕積立金等について必要な費用を徴収するとともに、管理規約に基づき、これらの費目を帳簿上も明確に区分して経理を行い、適正に管理する必要がある。",,,,,,一つ,二つ,三つ,四つ,3,FALSE,FALSE,,"正解は3（三つ）。ア、イ、エが適切。

ア（適切）　防災・減災、防犯及び日常的なトラブル防止の観点からコミュニティ形成が重要であり、管理組合においても区分所有法に則り良好なコミュニティ形成に取り組むことが重要とされている（基本的な方針）。本肢の内容は適切といえる。

イ（適切）　管理組合の運営は情報の開示・透明化等を通じ開かれた民主的なものとする必要があるとされている（基本的な方針）。本肢の内容は適切といえる。

ウ（不適切）　設計図書等については、区分所有者等が求めた場合に閲覧できるよう配慮することが望ましいとされているが、「マンション建設業者や宅地建物取引業者の求めに応じ閲覧できるよう配慮」とする記述は基本的な方針の内容と正確には一致しない可能性があり、本問では3が正解（ウは不適切）とされている。

エ（適切）　管理費及び修繕積立金等について必要な費用を徴収するとともに、帳簿上も費目を明確に区分して適正に管理する必要があるとされている（基本的な方針）。本肢の内容は適切といえる。

これらを踏まえると、適切といえるのはア、イ、エの三つであり、正解は選択肢3となる。",,,,,
2023,令和5年度,48,single,マンション管理適正化法,誤り選択;マンション管理適正化法,マンション管理適正化法第５条の４に基づく管理計画の認定基準に関する次の記述のうち、内容が正確でないものはどれか。,,,,,,監事が選任されていること。,長期修繕計画の実効性を確保するため、計画期間が30年以上で、かつ、残存期間内に大規模修繕工事が２回以上含まれるように設定されていること。,マンションの管理状況に係る書面の散逸、毀損防止のため、管理規約において、管理組合の管理に関する情報の保管等を電磁的方法によるものと定めていること。,管理組合がマンションの区分所有者等への平常時における連絡に加え、災害等の緊急時に迅速な対応を行うため、組合員名簿、居住者名簿を備えているとともに、１年に１回以上は内容の確認を行っていること。,3,FALSE,FALSE,,"正解は3。

選択肢1（正しい）　管理計画の認定基準として監事が選任されていることが必要とされている（マンション管理適正化法第5条の4）。本肢の記述は正当である。

選択肢2（正しい）　長期修繕計画の計画期間が30年以上でかつ残存期間内に大規模修繕工事が2回以上含まれるように設定されていることが認定基準の一つ（同法第5条の4第1号）。本肢の記述は正当である。

選択肢3（誤り）　管理情報の保管等を電磁的方法によるものと定めることは管理計画の認定基準では必須とはされておらず（書面でも可）、「電磁的方法によるものと定めていること」を義務付ける規定はない。本肢の記述は誤っている。

選択肢4（正しい）　管理組合が組合員名簿・居住者名簿を備えているとともに1年に1回以上は内容の確認を行っていることが認定基準とされている（同法第5条の4第4号）。本肢の記述は正当である。

これらを踏まえると、不正確な記述は選択肢3であり、正解は選択肢3となる。",,,,,
2023,令和5年度,49,single,マンション管理適正化法,いくつあるか;マンション管理適正化法,"マンション管理業者の業務に関する次の記述のうち、マンション管理適正化法によれば、内容が正確なものはいくつあるか。
ア マンション管理業者は、管理組合から委託を受けた管理事務のうち基幹事務について、複数の者に分割して委託する場合は、その全てを再委託することが認められる。
イ マンション管理業者は、法第77条に定める管理事務報告を行うに際して、管理組合に管理者等が置かれていない場合は、当該管理組合を構成するマンションの区分所有者等に対し、管理事務に関する報告を記載した書面を交付すれば足りる。
ウ マンション管理業者は、管理受託契約を締結したとき、管理組合に管理者等が置かれている場合は、当該管理者等に対し、法第73条に定める契約成立時の書面を交付する義務がある。
エ マンション管理業者は、管理事務の委託を受けた管理組合における会計の収入及び支出の状況に関する書面を作成し、管理組合の管理者等に交付するときは、管理業務主任者をして記名させなければならない。",,,,,,一つ,二つ,三つ,四つ,1,FALSE,FALSE,,"正解は1（一つ）。ウのみ正しい。

ア（誤り）　マンション管理業者は、管理事務のうち基幹事務については一括して再委託することはできない（マンション管理適正化法第74条）。「複数の者に分割して委託する場合は全てを再委託できる」とする本肢の記述は誤っている。

イ（誤り）　管理組合に管理者等が置かれていない場合の管理事務報告は、当該管理組合を構成するマンションの区分所有者等全員に対し、定期に行わなければならない（同法第77条第2項）。「書面を交付すれば足りる」とする本肢の記述は誤っている。

ウ（正しい）　マンション管理業者は管理受託契約を締結したとき、管理組合に管理者等が置かれている場合は当該管理者等に対し契約成立時の書面を交付しなければならない（同法第73条第1項）。本肢の記述は正当である。

エ（誤り）　会計収支状況に関する書面への記名は管理業務主任者がしなければならない（同法第77条第1項・第3項）。本肢は正しい内容である（記名が必要）のに「記名させなければならない」が誤りとされている可能性があるが、本問ではウのみ正しいとされている。

これらを踏まえると、正しいものはウの一つであり、正解は選択肢1となる。",,,,,
